Language = "PortugueseBrazil"
IsRtl = "False"

ID = "STR_CULTURE_GREEKS"   ;   Str = "Gregos"
ID = "STR_AOTG_S0L0P0C5M1_OBJ_SPOTLIGHT_DESC"   ;   Str = "De volta ao mundo real, Castor tem que enfrentar Cronos, implacável como sempre."
ID = "STR_AOTG_S0L0P0C5M1_OBJ_01"   ;   Str = "Destrua as forças inimigas"
ID = "STR_AOTG_S0L0P0C5M1_OBJ_01_HINT"   ;   Str = "Destrua os edifícios e unidades inimigas para vencer a partida."
ID = "STR_AOTG_S0L0P1C1M1_OBJ_SPOTLIGHT_TITLE"   ;   Str = "Perseguindo o Campeão de Frey"
ID = "STR_AOTG_S0L0P1C1M1_OBJ_SPOTLIGHT_DESC"   ;   Str = "Apesar de Castor libertar seu campeão, Frey está relutante em ajudá-lo."
ID = "STR_AOTG_S0L0P1C1M1_OBJ_01"   ;   Str = "Destrua as forças inimigas"
ID = "STR_AOTG_S0L0P1C1M1_OBJ_01_HINT"   ;   Str = "Destrua os edifícios e unidades inimigas para vencer a partida."
ID = "STR_CONTROLLER_ONLY_TOOLTIP"   ;   Str = "Mostrar jogos que suportam apenas controle como entrada"
ID = "STR_SW_HOTKEY_PROFILE_CREATE"   ;   Str = "Criar Perfil"
ID = "STR_SW_HOTKEY_PROFILE_CREATE_TOOLIP"   ;   Str = "Crie um novo perfil de tecla de atalho."
ID = "STR_SW_HOTKEY_PROFILE_DELETE_TOOLIP"   ;   Str = "Exclua o perfil de tecla de atalho atual."
ID = "STR_SW_HOTKEY_PROFILE_EDIT_TOOLIP"   ;   Str = "Edite um perfil de tecla de atalho existente."
ID = "STR_SW_HOTKEY_PROFILE_RENAME"   ;   Str = "Renomear Perfil"
ID = "STR_SW_HOTKEY_PROFILE_RENAME_TOOLTIP"   ;   Str = "Perfil de tecla de atalho existente para renomear."
ID = "STR_SW_HOTKEY_PROFILE_NAME"   ;   Str = "Nome do Perfil:"
ID = "STR_SW_HOTKEY_PROFILE_NAME_TOOLTIP"   ;   Str = "Edite o nome do perfil da tecla de atalho."
ID = "STR_SW_HOTKEY_TEMPLATE"   ;   Str = "Modelo de Tecla de Atalho:"
ID = "STR_SW_HOTKEY_TEMPLATE_TOOLTIP"   ;   Str = "Copie as teclas de atalho de um perfil existente."
ID = "STR_SW_HOTKEY_PROFILE_CREATE_HEADER"   ;   Str = "Criar Perfil de Tecla de Atalho"
ID = "STR_SW_HOTKEY_PROFILE_RENAME_HEADER"   ;   Str = "Renomear Perfil de Tecla de Atalho"
ID = "STR_SW_HOTKEY_PROFILE_DEFAULT_NAME"   ;   Str = "Perfil Novo"
ID = "STR_PHOTO_MODE_TOOLTIP"   ;   Str = "Abrir Modo Fotografia."
ID = "STR_LIGHTING_PRESET"   ;   Str = "Predefinição de iluminação:"
ID = "STR_LIGHTING_PRESET_DEFAULT"   ;   Str = "Padrão"
ID = "STR_LIGHTING_PRESET_SUNRISE"   ;   Str = "Nascer do sol"
ID = "STR_LIGHTING_PRESET_DAY"   ;   Str = "Dia"
ID = "STR_LIGHTING_PRESET_SUNSET"   ;   Str = "Pôr do Sol"
ID = "STR_LIGHTING_PRESET_NIGHT"   ;   Str = "Noite"
ID = "STR_TOGGLE_FOW"   ;   Str = "Alternar Névoa da Guerra:"
ID = "STR_TOGGLE_BM"   ;   Str = "Alternar Mapa Preto:"
ID = "STR_INC_HUD_SCRNSHOT"   ;   Str = "Incluir HUD na captura de tela:"
ID = "STR_FOLDER_DIRECTORY"   ;   Str = "Diretório de pastas"
ID = "STR_FOLDER_DIRECTORY_TOOLTIP"   ;   Str = "Abrir o diretório que contém as capturas de telas."
ID = "STR_LEGEND_PAN"   ;   Str = "Pã:"
ID = "STR_LEGEND_MOVEMENT"   ;   Str = "Movimento:"
ID = "STR_LEGEND_ROTATION"   ;   Str = "Rotação:"
ID = "STR_LEGEND_ELEVATION"   ;   Str = "Elevação:"
ID = "STR_LEGEND_ZOOM"   ;   Str = "Zoom:"
ID = "STR_LEGEND_SCREENSHOT"   ;   Str = "Captura de tela:"
ID = "STR_LEGEND_RESET_CAMERA"   ;   Str = "Redefinir Câmera:"
ID = "STR_LEGEND_TOGGLE_UI"   ;   Str = "Alternar interface do usuário:"
ID = "STR_LEGEND_QUIT"   ;   Str = "Sair:"
ID = "STR_LEGEND_QUIT_TOOLTIP"   ;   Str = "Tem certeza de que deseja sair do Modo Fotografia?"
ID = "STR_LEGEND_PITCH"   ;   Str = "Inclinação:"
ID = "STR_JOINABLE_REGION"   ;   Str = "Região disponível para conexão:"
ID = "STR_JOINABLE_REGION_TOOLTIP"   ;   Str = "Selecione uma região preferida para jogos disponíveis para conexão."
ID = "STR_OBSERVABLE_GAME_TYPE"   ;   Str = "Tipo de jogo que pode ser assistido:"
ID = "STR_OBSERVABLE_GAME_TYPE_TOOLTIP"   ;   Str = "Selecione um tipo para jogos que podem ser assistidos: Casual, Ranqueado ou Partida Rápida"
ID = "STR_SW_LUDICROUS"   ;   Str = "Absurdo"
ID = "STR_THEMEVISUALS"   ;   Str = "Visuais do tema do evento"
ID = "STR_THEMEVISUALS_TOOLTIP"   ;   Str = "Alterne para habilitar ou desabilitar visuais do tema para todos os eventos atuais."
ID = "STR_CONTNUE_PANNING_OUTSIDE_WINDOW"   ;   Str = "Continuar o movimento do mapa para fora da janela do jogo"
ID = "STR_CONTNUE_PANNING_OUTSIDE_WINDOW_TOOLTIP"   ;   Str = "Continue o movimento do mapa quando o cursor sair da janela do jogo"
ID = "STR_CROSS_INPUT_TOOLTIP_02"   ;   Str = "Ativar diferentes controles permite o emparelhamento com todos os métodos de entrada. Desativar diferentes controles restringe a participação apenas a controle e direciona para uma fila separada com apenas outros jogadores de controle."
ID = "STR_CROSS_INPUT_TOOLTIP_03"   ;   Str = "Ativar diferentes controles permite que os jogadores usem qualquer tipo de controle. Desativar a opção de diferentes controles restringe todos os jogadores no lobby apenas ao uso de controle para jogar."
ID = "STR_SW_HOTKEY_PROFILE_CONFLICT"   ;   Str = "Esse nome de perfil entra em conflito com um perfil já existente."
ID = "STR_VP_FOUND_NO_FOOD_FARM_SOURCES"   ;   Str = "Não é possível atribuir todos os aldeões solicitados à coleta de Comida. Não há Centros Urbanos suficientes para construir mais Fazendas."
ID = "STR_PERMISSION_TARGET_BLOCK_BY_PLAYER_LOBBY"   ;   Str = "Não é possível entrar, você foi bloqueado por jogadores neste lobby."
ID = "STR_HK_PRINTSCREEN"   ;   Str = "CptTela"
ID = "STR_CINEMATIC_HOTKEY_SKIP"   ;   Str = "para pular"
ID = "STR_CINEMATIC_CANT_SKIP"   ;   Str = "Apenas o anfitrião do lobby pode pular cenas"
ID = "STR_EVENT_NAME_01"   ;   Str = "Evento Holidaze"
ID = "STR_START_DATE_V"   ;   Str = "Data de início: {0}/{1}/{2}"
ID = "STR_END_DATE_V"   ;   Str = "Data de término: {0}/{1}/{2}"
ID = "STR_START_TIME_V"   ;   Str = "Horário de início: {0}:{1}:{2}"
ID = "STR_END_TIME_V"   ;   Str = "Horário de término: {0}:{1}:{2}"
ID = "STR_TIME_REMAINING_V"   ;   Str = "Tempo restante: {0} dias, {1} horas, {2} minutos {3} segundos."
ID = "STR_NEXT_AVAIL_V"   ;   Str = "Próximo disponível: {0} dias, {1} horas, {2} minutos {3} segundos."
ID = "STR_NEXT_CHALL_V"   ;   Str = "Próximo desafio: {0} dias, {1} horas, {2} minutos {3} segundos."
ID = "STR_DAY_CHALL_V"   ;   Str = "Desafio do Dia {0}"
ID = "STR_CHALLENGE_AV_V_01"   ;   Str = "Desafio disponível em {0} dias."
ID = "STR_CHALLENGE_AV_V_02"   ;   Str = "Desafio disponível no dia {0}."
ID = "STR_AVAILABLE_V_DAY"   ;   Str = "Disponível em: {0}d {1}h {2}m"
ID = "STR_AVAILABLE_V_HRS"   ;   Str = "Disponível em: {0}h {1}m"
ID = "STR_EVENT_WELCOME_01"   ;   Str = "Boas-vindas ao primeiro evento: Holidaze! \n Prepare-se para se divertir muito com desafios diários que oferecem imagens de perfil incríveis como recompensa! \n Não perca, conclua todos antes do término do evento! Que comecem as festividades!"
ID = "STR_COMING_SOON_01"   ;   Str = "Em breve!"
ID = "STR_EVENT_NOT_AV"   ;   Str = "Este evento ainda não está disponível. Volte em breve!"
ID = "STR_EVENT_CONCLUDED"   ;   Str = "Este evento encerrou."
ID = "STR_EVENT_EXPIRED"   ;   Str = "Evento expirado"
ID = "STR_EVENT_END_V_DAY"   ;   Str = "Evento termina em: {0}d {1}h {2}m"
ID = "STR_EVENT_END_V_HRS"   ;   Str = "Evento termina em: {0}h {1}m"
ID = "STR_EVENT_REWARDS_EARNED"   ;   Str = "Recompensas do evento ganhas: {0} / {1}"
ID = "STR_CHALLENGE_01"   ;   Str = "Treine 50 aldeões jogando como os gregos em qualquer número de partidas de Combate ou Multijogador."
ID = "STR_CHALLENGE_02"   ;   Str = "Vença 3 partidas de Combate ou Multijogador."
ID = "STR_CHALLENGE_03"   ;   Str = "Treine 25 Arqueiros em Biga, 10 Cameleiros e 5 Elefantes de Guerra jogando como os egípcios em qualquer número de partidas de Combate ou Multijogador."
ID = "STR_CHALLENGE_04"   ;   Str = "Lance pelo menos 10 Poderes de Deus jogando como os nórdicos em uma única partida de Combate ou Multijogador."
ID = "STR_CHALLENGE_05"   ;   Str = "Treine 20 unidades de Herói jogando como os gregos em qualquer número de partidas de Combate ou Multijogador."
ID = "STR_CHALLENGE_06"   ;   Str = "Invoque um Titã em uma única partida de Combate ou Multijogador."
ID = "STR_CHALLENGE_07"   ;   Str = "Aprimore totalmente o Contraquartel jogando como os atlantes em uma única partida de Combate ou Multiplayer."
ID = "STR_CHALLENGE_08"   ;   Str = "Cause 1.000 de dano usando unidades mitológicas em qualquer número de partidas de Combate ou Multijogador."
ID = "STR_CHALLENGE_09"   ;   Str = "Pegue 5 relíquias em uma única partida de Combate ou Multijogador."
ID = "STR_CHALLENGE_10"   ;   Str = "Construa uma Fortaleza, Fortaleza Migdol, Forte de Colina e um Palácio em qualquer número de partidas de Combate ou Multijogador."
ID = "STR_CHALLENGE_11"   ;   Str = "Junte 2.000 Comida, Madeira e Ouro cada jogando como os nórdicos em uma única partida de Combate ou Multijogador."
ID = "STR_CHALLENGE_12"   ;   Str = "Fortaleça pelo menos 10 construções de uma vez jogando como os egípcios em uma única partida de Combate ou Multijogador."
ID = "STR_TRAITOR"   ;   Str = "Traidor"
ID = "STR_ACC"   ;   Str = "Cornucópia de argila aluvial"
ID = "STR_BCA"   ;   Str = "Bella com bengala doce"
ID = "STR_FPHWFH"   ;   Str = "Hipopótamo roxo voador com chapéu festivo de outono"
ID = "STR_LBWFH"   ;   Str = "Urso laser com chapéu festivo de inverno"
ID = "STR_CWFH"   ;   Str = "Porco amaldiçoado usando coroa de grinalda outonal"
ID = "STR_SOSF"   ;   Str = "Filhos de Sleipnir com fundo de outono"
ID = "STR_SMP"   ;   Str = "Sombra com uma pinha mística"
ID = "STR_VIEW_EVENT"   ;   Str = "Ver evento"
ID = "STR_EVENT_CHALLENGES"   ;   Str = "Desafios do evento"
ID = "STR_EVENT_DESCRIPTION"   ;   Str = "Participe de desafios diários e ganhe novas recompensas!"
ID = "STR_SW_DAYS"   ;   Str = "Dias"
ID = "STR_SW_CHALLENGES"   ;   Str = "Desafios"
ID = "STR_SW_REWARDS"   ;   Str = "Recompensas"
ID = "STR_SW_PROGRESS"   ;   Str = "Progresso"
ID = "STR_SW_LOCKED"   ;   Str = "Bloqueado"
ID = "STR_IN_PROGRESS"   ;   Str = "Em andamento"
ID = "STR_SW_COMPLETED"   ;   Str = "Concluído"
ID = "STR_SW_EXPIRED"   ;   Str = "Expirado"
ID = "STR_SW_EQUIP"   ;   Str = "Equipar"
ID = "STR_CHALLENGE_COMPLETE"   ;   Str = "Desafio concluído"
ID = "STR_CHALLENGE_COMPLETED"   ;   Str = "Desafio concluído!"
ID = "STR_CHALLENGE_V"   ;   Str = "Desafio: {0}"
ID = "STR_CHALLENGE_AVAILABLE_V"   ;   Str = "Desafios disponíveis: {0}/{1}"
ID = "STR_REWARD_V"   ;   Str = "Recompensa: {0}"
ID = "STR_EVENT_COSMETIC"   ;   Str = "Cosméticos do evento"
ID = "STR_EVENT_COSMETIC_TOOLTIP"   ;   Str = "Alterne para ativar/desativar qualquer cosmético do evento."
ID = "STR_PLAY_SKIRMISH"   ;   Str = "Jogar Combate"
ID = "STR_PLAY_MULTIPLAYER"   ;   Str = "Jogar Multijogador"
ID = "STR_PASSED_EVENT_TOOLTIP"   ;   Str = "Expirou de um evento passado."
ID = "STR_UNLOCKED_V"   ;   Str = "Desbloqueado de: {0}"
ID = "STR_CHALLENGE_OFFLINE_WARNING"   ;   Str = "Conecte-se aos serviços online para acessar desafios e eventos."
ID = "STR_AI_ERROR_ENCOUNTERED_TITLE"   ;   Str = "{0} Erro(s) de IA encontrado(s)"
ID = "STR_AI_ERROR_ENCOUNTERED_BODY"   ;   Str = "Um ou mais erros foram registrados durante o processamento da IA. Pode ser que a IA não se comporte corretamente durante este nível. Salvamentos mais antigos, erros de script personalizados, mods ou outras incompatibilidades podem ter causado o erro. Use Próximo para visualizar erros ou Fechar a qualquer momento para retomar o jogo."
ID = "STR_AI_ERROR_TITLE"   ;   Str = "Erro de IA {0}/{1}"
ID = "STR_CLOSE_ALL_ERRORS"   ;   Str = "Fechar"
ID = "STR_NEXT_ERROR"   ;   Str = "Próximo"
ID = "STR_PREVIOUS_ERROR"   ;   Str = "Anterior"
ID = "STR_DIFFICULTY_COMPLETE_LUDICROUS"   ;   Str = "Conclua na Dificuldade Absurda"
ID = "STR_WARNING_RUNNING_OUT_OF_SPACE"   ;   Str = "Aviso! Você está ficando sem espaço. Exclua arquivos de jogo salvo para liberar espaço."
ID = "STR_ERROR_RAN_OUT_OF_SPACE"   ;   Str = "Você não tem espaço suficiente para salvar. Exclua arquivos de jogo salvo para liberar espaço. (Jogos salvos automáticos e reproduções não serão salvos se você continuar)"
ID = "STR_ERROR_RAN_OUT_OF_SPACE_REPLAY"   ;   Str = "Você não tem espaço suficiente para salvar o replay. Gostaria de liberar espaço para que ele possa ser salvo?"
ID = "STR_CONTINUE_WITHOUT_SAVING"   ;   Str = "Continuar sem salvar"
ID = "STR_DELETE_SAVES_MENU"   ;   Str = "Excluir salvamentos"
ID = "STR_DELETE_SAVE_MESSAGE"   ;   Str = "Você está ficando sem espaço. Por favor, libere espaço excluindo salvamentos."
ID = "STR_DELETE_SAVE_NOT_ENOUGH"   ;   Str = "Você não liberou espaço suficiente. Por favor, exclua mais salvamentos para continuar."
ID = "STR_GAME_ERROR_INIT_FAIL_DATABASE"   ;   Str = "Falha ao inicializar o banco de dados"
ID = "STR_GAME_ERROR_INIT_FAIL_SOUND_SYSTEM"   ;   Str = "Falha ao inicializar o sistema de som"
ID = "STR_GAME_ERROR_INIT_FAIL_SIM_DATABASE"   ;   Str = "Falha ao carregar o banco de dados de simulação de animação"
ID = "STR_GAME_ERROR_INIT_FAIL_PROTO_UNITS"   ;   Str = "Falha ao inicializar proto-unidades"
ID = "STR_GAME_ERROR_INIT_FAIL_RANDOM_NAMES"   ;   Str = "Falha ao inicializar o gerador de nomes aleatórios"
ID = "STR_GAME_ERROR_INIT_FAIL_TECH_TREE"   ;   Str = "Falha ao inicializar a árvore de tecnologia"
ID = "STR_GAME_ERROR_INIT_FAIL_WORLD_CAMERA"   ;   Str = "Falha ao criar a câmera mundial"
ID = "STR_GAME_ERROR_INIT_FAIL_LIGHTING_MANAGER"   ;   Str = "Falha ao inicializar o gerenciador de iluminação"
ID = "STR_GAME_ERROR_INIT_FAIL_UNKNOWN_ERROR"   ;   Str = "Ocorreu um erro desconhecido"
ID = "STR_GAME_ERROR_INIT_FAIL_MODEL_CACHE"   ;   Str = "A verificação do cache do modelo falhou ao carregar modelos e/ou animações"
ID = "STR_GAME_ERROR_DISABLE_MODS"   ;   Str = "Um mod pode estar impedindo a inicialização do jogo. Você gostaria de desabilitar todos os mods na próxima vez que inicializar o jogo?"
ID = "STR_RL_EE_FAILED_TO_CONNECT"   ;   Str = "Não foi possível conectar-se ao servidor."
ID = "STR_RL_EE_UNKNOWN_ERROR"   ;   Str = "Erro desconhecido."
ID = "STR_RL_EE_LOGOUT_ON_RESUME"   ;   Str = "Você foi desconectado."
ID = "STR_INCREASE"   ;   Str = "Aumentar"
ID = "STR_DECREASE"   ;   Str = "Diminuir"
ID = "STR_MINIMAP_EXPANDED_SCALE"   ;   Str = "Tamanho expandido do minimapa do controle"
ID = "STR_MINIMAP_EXPANDED_SCALE_MAXIMUM"   ;   Str = "250%"
ID = "STR_MINIMAP_EXPANDED_SCALE_MINIMUM"   ;   Str = "100%"
ID = "STR_MINIMAP_EXPANDED_SCALE_TOOLTIP"   ;   Str = "Escolha o tamanho para o qual o minimapa deve se expandir, como uma porcentagem do tamanho original do mapa."
ID = "STR_CC_URL_DOMAIN"   ;   Str = "ageofempires.com/code-of-conduct"
ID = "STR_SOCIAL_VIEW_STEAM_PROFILE"   ;   Str = "Ver perfil do Steam"
ID = "STR_SOCIAL_VIEW_STEAM_PROFILE_TOOLTIP"   ;   Str = "Veja o perfil do Steam deste usuário."
ID = "STR_LOW_SPACE"   ;   Str = "Aviso! Você está ficando sem espaço. Exclua arquivos de jogo salvo para liberar espaço."
ID = "STR_DELETE_SAVES"   ;   Str = "Excluir jogos salvos"
ID = "STR_NO_SPACE"   ;   Str = "Você não tem espaço suficiente para salvar. Exclua arquivos de jogo salvo para liberar espaço. (Jogos salvos automáticos e reproduções não serão salvos se você continuar)"
ID = "STR_CONT_SAVE"   ;   Str = "Continuar sem salvar"
ID = "STR_EVENT_CHALLENGE_PREREQ"   ;   Str = "Deve concluir \"{0}\"."
ID = "STR_CHALLENGE_EXPIRED"   ;   Str = "Desafio expirado"
ID = "STR_SKYBOX_SELECT"   ;   Str = "Cúpula de céu:"
ID = "STR_SKYBOX_PRESET_DEFAULT"   ;   Str = "Céu padrão"
ID = "STR_SKYBOX_PRESET_BLUESKY02"   ;   Str = "Céu azul 2"
ID = "STR_SKYBOX_PRESET_SUNRISE"   ;   Str = "Nascer do sol"
ID = "STR_SKYBOX_PRESET_SUNSET"   ;   Str = "Pôr do Sol"
ID = "STR_SKYBOX_PRESET_WINTER"   ;   Str = "Inverno"
ID = "STR_SKYBOX_PRESET_EREBUS"   ;   Str = "Érebo 1"
ID = "STR_SKYBOX_PRESET_DREAM"   ;   Str = "Sonho"
ID = "STR_SKYBOX_PRESET_OLYMPUS"   ;   Str = "Olimpo"
ID = "STR_SKYBOX_PRESET_RED"   ;   Str = "Vermelho"
ID = "STR_SKYBOX_PRESET_BLUESKY01"   ;   Str = "Céu azul 1"
ID = "STR_SKYBOX_PRESET_NIGHT"   ;   Str = "Noite"
ID = "STR_SKYBOX_PRESET_PHOTOMODESUNRISE"   ;   Str = "Nascer do sol 2"
ID = "STR_SKYBOX_PRESET_PHOTOMODESUNSET"   ;   Str = "Pôr do sol 2"
ID = "STR_SKYBOX_PRESET_NIFLHEIM"   ;   Str = "Niflheim"
ID = "STR_SKYBOX_PRESET_STORM"   ;   Str = "Tempestade"
ID = "STR_SKYBOX_PRESET_DESERT"   ;   Str = "Deserto"
ID = "STR_PHOTO_MODE_CONTROLLER_PAN_SPEED"   ;   Str = "Velocidade da câmera do controle"
ID = "STR_PHOTO_MODE_CONTROLLER_PAN_SPEED_TOOLTIP"   ;   Str = "Mova o controle de sensibilidade para aumentar ou diminuir a velocidade da câmera do controle no Modo Fotografia."
ID = "STR_PHOTO_MODE_CONTROLLER_INERTIA"   ;   Str = "Inércia da câmera do controle"
ID = "STR_PHOTO_MODE_CONTROLLER_INERTIA_TOOLTIP"   ;   Str = "Mova o controle de sensibilidade para ajustar o tempo de aceleração/desaceleração da câmera do controle no Modo Fotografia."
ID = "STR_PHOTO_MODE_MKB_PAN_SPEED"   ;   Str = "Velocidade da câmera Mouse e Teclado"
ID = "STR_PHOTO_MODE_MKB_PAN_SPEED_TOOLTIP"   ;   Str = "Mova o controle de sensibilidade para aumentar ou diminuir a velocidade da câmera Mouse e Teclado no Modo Fotografia."
ID = "STR_PHOTO_MODE_MKB_INERTIA"   ;   Str = "Inércia da câmera Mouse e Teclado"
ID = "STR_PHOTO_MODE_MKB_INERTIA_TOOLTIP"   ;   Str = "Mova o controle de sensibilidade para ajustar o tempo de aceleração/desaceleração da câmera Mouse e Teclado no Modo Fotografia."
ID = "STR_FILTERS_ALLOW_CHEATS_TOOLTIP"   ;   Str = "Habilite para exibir partidas que permitem trapaças."
ID = "STR_FILTERS_MIL_AUTOTRAIN"   ;   Str = "Permitir fila automática militar"
ID = "STR_FILTERS_MIL_AUTOTRAIN_TOOLTIP"   ;   Str = "Habilite para exibir partidas que permitem a fila automática militar."
ID = "STR_SW_NARRATOR_UNSUPPORTED"   ;   Str = "A narração não é compatível com alguns idiomas."
ID = "STR_SW_NARRATOR_LANG_UNSUPPORTED"   ;   Str = "A narração não é compatível com este idioma. Alterar mesmo assim?"
ID = "STR_EVENT_2025_NAME"   ;   Str = "Evento do Ano Novo de 2025"
ID = "STR_EVENT_2025_WELCOME"   ;   Str = "Boas-vindas ao próximo evento: Ano Novo de 2025! \nO ano novo chegou com desafios diários que oferecem novas imagens de perfil incríveis! \n Não perca, conclua os desafios antes que o evento acabe!"
ID = "STR_EVENT_2025_CHALLENGE_01"   ;   Str = "Treine 25 unidades de Batedor em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_02"   ;   Str = "Vença 5 partidas de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_03"   ;   Str = "Treine 25 unidades de Herói jogando como os gregos em qualquer número de jogos de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_04"   ;   Str = "Lance o poder do Ragnarök jogando como os nórdicos."
ID = "STR_EVENT_2025_CHALLENGE_05"   ;   Str = "Colete 2025 de Comida, Madeira e Ouro em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_06"   ;   Str = "Treine 25 unidades mitológicas em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_07"   ;   Str = "Jogue 5 cenários da Arena dos Deuses."
ID = "STR_EVENT_2025_CHALLENGE_08"   ;   Str = "Treine 2025 Animais de Set em qualquer quantidade de jogos de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_09"   ;   Str = "Cause 2025 de dano usando Meteoro ou Tornado como os egípcios em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_10"   ;   Str = "Construa todos os 5 Monumentos como os egípcios em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_11"   ;   Str = "Jogue 5 partidas de Mata-mata."
ID = "STR_EVENT_2025_CHALLENGE_12"   ;   Str = "Colete 2025 pontos de favor usando os nórdicos em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_13"   ;   Str = "Lance 25 poderes divinos em qualquer quantidade de jogos de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_14"   ;   Str = "Alcance a Era da Maravilha 5 vezes com 5 Deuses Maiores diferentes em qualquer quantidade de jogos de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_15"   ;   Str = "Cause 2025 de dano usando Implosão como os atlantes em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_16"   ;   Str = "Lance o poder divino Sentinela 5 vezes como Hades em qualquer quantidade de jogos de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_17"   ;   Str = "Cause 2025 de dano usando unidades de infantaria em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_18"   ;   Str = "Vença 10 partidas de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_19"   ;   Str = "Cause 2025 de dano usando Tempestade de Relâmpagos ou Terremoto como os gregos em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_20"   ;   Str = "Invoque Nidhogg ou Fenrir como os nórdicos em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_21"   ;   Str = "Treine 25 Arremessadores de Machado, 10 Cavalaria de Ataque e 5 Aríete Portátil jogando como os nórdicos em qualquer número de partidas de Combate ou Multijogador."
ID = "STR_EVENT_2025_CHALLENGE_22"   ;   Str = "Conclua qualquer missão de campanha na dificuldade Absurda."
ID = "STR_EVENT_2025_CHALLENGE_23"   ;   Str = "Cause 2025 de dano usando unidades míticas em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_24"   ;   Str = "Promova 25 unidades usando os Atlantes em uma única partida."
ID = "STR_EVENT_2025_CHALLENGE_25"   ;   Str = "Aprimore totalmente a Academia Militar, o Campo de Arqueiros e o Estábulo como os gregos em uma única partida."
ID = "STR_EVENT_2025_PROFILE_13"   ;   Str = "Golpe Titânico"
ID = "STR_EVENT_2025_PROFILE_19"   ;   Str = "Escudo Divino"
ID = "STR_EVENT_2025_PROFILE_22"   ;   Str = "Escolhido de Valhala"
ID = "STR_ABILITY_RELEASE_SKY_LANTERNS"   ;   Str = "Soltar Lanterna de Papel"
ID = "STR_ABILITY_RELEASE_SKY_LANTERNS_LR"   ;   Str = "Mire em uma direção para soltar a Lanterna de Papel e revelar lentamente a área ao redor."
ID = "STR_ABILITY_DISTRIBUTED_HEAL"   ;   Str = "Cura Distribuída"
ID = "STR_ABILITY_DISTRIBUTED_HEAL_LR"   ;   Str = "Cure uma unidade aliada ferida. Unidades próximas são curadas a uma taxa reduzida."
ID = "STR_ABILITY_NEZHA_YOUTH_SWITCH_TACTIC"   ;   Str = "Trocar de Arma"
ID = "STR_ABILITY_NEZHA_YOUTH_SWITCH_TACTIC_RANGED_LR"   ;   Str = "Mude para o Anel do Universo de Nezha para atacar a distância. Ataques retardam e paralisam unidades inimigas."
ID = "STR_ABILITY_NEZHA_YOUTH_SWITCH_TACTIC_MELEE_LR"   ;   Str = "Mude para a Lança de Ponta de Fogo de Nezha para atacar de perto. Os ataques incendeiam os inimigos, causando dano ao longo do tempo."
ID = "STR_ABILITY_NEZHA_WHEEL"   ;   Str = "Rodas de Fogo de Vento (Passiva)"
ID = "STR_ABILITY_NEZHA_WHEEL_LR"   ;   Str = "Deixa um rastro de fogo que causa dano a unidades inimigas."
ID = "STR_ABILITY_NEZHA_RING"   ;   Str = "Anel do Universo (Passivo)"
ID = "STR_ABILITY_NEZHA_RING_LR"   ;   Str = "O Anel do Universo ataca automaticamente os inimigos ao alcance. Os ataques diminuem a velocidade e paralisam as unidades inimigas."
ID = "STR_ABILITY_YANGJIAN"   ;   Str = "Xiaotian Quan"
ID = "STR_ABILITY_YANGJIAN_LR"   ;   Str = "Yang Jian Invoca seu cão celestial para causar dano aos inimigos e cura Yang Jian em seu retorno."
ID = "STR_ABILITY_AREA_DAMAGE"   ;   Str = "Lança de três pontas de dois gumes (Passiva)"
ID = "STR_ABILITY_AREA_DAMAGE_LR"   ;   Str = "Causa dano de área a cada ataque."
ID = "STR_ABILITY_LIJING_PAGODA"   ;   Str = "Pagode Dourado"
ID = "STR_ABILITY_LIJING_PAGODA_LR"   ;   Str = "Invoca um pagode dourado para imobilizar unidades inimigas na área selecionada."
ID = "STR_ABILITY_VOLLEY_ATTACK"   ;   Str = "Resplendor de Dispersão (Passivo)"
ID = "STR_ABILITY_VOLLEY_ATTACK_LR"   ;   Str = "Libera um ataque radiante, atingindo vários inimigos à distância."
ID = "STR_ABILITY_STOMP"   ;   Str = "Fúria do Céu"
ID = "STR_ABILITY_STOMP_LR"   ;   Str = "Desfere um golpe devastador com seu cajado dourado."
ID = "STR_ABILITY_ADDITIONAL_CRUSH_DAMAGE"   ;   Str = "Chicote Dourado de Jiaolong (Passivo)"
